resource_id,resource_type,key,item_qualifier,source,source_language,format_tokens,formatted,markup,en_markup,screen_hint,source_kind,en,en_status,reviewer,notes
0x7f1303e5,string,mtrl_exceed_max_badge_number_content_description,,More than %1$d new notifications,en,%1$d,,,,mtrl,resource,More than %1$d new notifications,source_verified,source passthrough + deterministic QA,User-visible static UI; badge accessibility
0x7f1303e7,string,mtrl_picker_a11y_next_month,,Change to next month,en,,,,,mtrl,resource,Change to next month,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker accessibility
0x7f1303e8,string,mtrl_picker_a11y_prev_month,,Change to previous month,en,,,,,mtrl,resource,Change to previous month,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker accessibility
0x7f1303e9,string,mtrl_picker_announce_current_range_selection,,Start date selection: %1$s – End date selection: %2$s,en,%1$s|%2$s,false,,,mtrl,resource,Start date selection: %1$s – End date selection: %2$s,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker accessibility
0x7f1303ea,string,mtrl_picker_announce_current_selection,,Current selection: %1$s,en,%1$s,,,,mtrl,resource,Current selection: %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker accessibility
0x7f1303eb,string,mtrl_picker_announce_current_selection_none,,none,en,,,,,mtrl,resource,none,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker accessibility
0x7f1303ec,string,mtrl_picker_cancel,,Cancel,en,,,,,mtrl,resource,Cancel,source_verified,source passthrough + deterministic QA,User-visible static UI; dialog button
0x7f1303ed,string,mtrl_picker_confirm,,OK,en,,,,,mtrl,resource,OK,source_verified,source passthrough + deterministic QA,User-visible static UI; dialog button
0x7f1303ef,string,mtrl_picker_date_header_title,,Select Date,en,,,,,mtrl,resource,Select Date,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker UI
0x7f1303f0,string,mtrl_picker_date_header_unselected,,Selected date,en,,,,,mtrl,resource,Selected date,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker UI
0x7f1303f2,string,mtrl_picker_end_date_description,,End date %1$s,en,%1$s,,,,mtrl,resource,End date %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker accessibility
0x7f1303f3,string,mtrl_picker_invalid_format,,Invalid format.,en,,,,,mtrl,resource,Invalid format.,source_verified,source passthrough + deterministic QA,User-visible static UI; error text
0x7f1303f4,string,mtrl_picker_invalid_format_example,,Example: %1$s,en,%1$s,,,,mtrl,resource,Example: %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; helper text
0x7f1303f5,string,mtrl_picker_invalid_format_use,,Use: %1$s,en,%1$s,,,,mtrl,resource,Use: %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker error
0x7f1303f6,string,mtrl_picker_invalid_range,,Invalid range.,en,,,,,mtrl,resource,Invalid range.,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker error
0x7f1303f7,string,mtrl_picker_navigate_to_current_year_description,,Navigate to current year %1$d,en,%1$d,,,,mtrl,resource,Navigate to current year %1$d,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f1303f8,string,mtrl_picker_navigate_to_year_description,,Navigate to year %1$d,en,%1$d,,,,mtrl,resource,Navigate to year %1$d,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f1303f9,string,mtrl_picker_out_of_range,,Out of range: %1$s,en,%1$s,,,,mtrl,resource,Out of range: %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker error
0x7f1303fa,string,mtrl_picker_range_header_only_end_selected,,Start date – %1$s,en,%1$s,,,,mtrl,resource,Start date – %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker UI
0x7f1303fb,string,mtrl_picker_range_header_only_start_selected,,%1$s – End date,en,%1$s,,,,mtrl,resource,%1$s – End date,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker UI
0x7f1303fd,string,mtrl_picker_range_header_title,,Select Range,en,,,,,mtrl,resource,Select Range,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker UI
0x7f1303fe,string,mtrl_picker_range_header_unselected,,Start date – End date,en,,,,,mtrl,resource,Start date – End date,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker UI
0x7f1303ff,string,mtrl_picker_save,,Save,en,,,,,mtrl,resource,Save,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f130400,string,mtrl_picker_start_date_description,,Start date %1$s,en,%1$s,,,,mtrl,resource,Start date %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130401,string,mtrl_picker_text_input_date_hint,,Date,en,,,,,mtrl,resource,Date,source_verified,source passthrough + deterministic QA,User-visible static UI; input hint
0x7f130402,string,mtrl_picker_text_input_date_range_end_hint,,End date,en,,,,,mtrl,resource,End date,source_verified,source passthrough + deterministic QA,User-visible static UI; input hint
0x7f130403,string,mtrl_picker_text_input_date_range_start_hint,,Start date,en,,,,,mtrl,resource,Start date,source_verified,source passthrough + deterministic QA,User-visible static UI; input hint
0x7f130404,string,mtrl_picker_text_input_day_abbr,,d,en,,,,,mtrl,resource,d,source_verified,source passthrough + deterministic QA,User-visible static UI; input hint
0x7f130405,string,mtrl_picker_text_input_month_abbr,,m,en,,,,,mtrl,resource,m,source_verified,source passthrough + deterministic QA,User-visible static UI; input hint
0x7f130406,string,mtrl_picker_text_input_year_abbr,,y,en,,,,,mtrl,resource,y,source_verified,source passthrough + deterministic QA,User-visible static UI; input hint
0x7f130407,string,mtrl_picker_today_description,,Today %1$s,en,%1$s,,,,mtrl,resource,Today %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130408,string,mtrl_picker_toggle_to_calendar_input_mode,,Switch to calendar input mode,en,,,,,mtrl,resource,Switch to calendar input mode,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130409,string,mtrl_picker_toggle_to_day_selection,,Switch to Calendar view,en,,,,,mtrl,resource,Switch to Calendar view,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13040a,string,mtrl_picker_toggle_to_text_input_mode,,Switch to text input mode,en,,,,,mtrl,resource,Switch to text input mode,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13040b,string,mtrl_picker_toggle_to_year_selection,,Switch to year view,en,,,,,mtrl,resource,Switch to year view,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13040c,string,mtrl_picker_toggled_to_day_selection,,Switched to Calendar view,en,,,,,mtrl,resource,Switched to Calendar view,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13040d,string,mtrl_picker_toggled_to_year_selection,,Switched to year view,en,,,,,mtrl,resource,Switched to year view,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130416,string,mtrl_timepicker_cancel,,Cancel,en,,,,,mtrl,resource,Cancel,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f130417,string,mtrl_timepicker_confirm,,OK,en,,,,,mtrl,resource,OK,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f130418,string,mute_add_result_already_exist,,既に登録されているユーザーです。,ja,,,,,mute,resource,This user is already registered.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130419,string,mute_add_result_success,,非表示にしました。アカウント設定から解除できます。,ja,,,,,mute,resource,User hidden. You can unhide them in Account settings.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13041a,string,mute_remove_result_success,,非表示を解除しました。,ja,,,,,mute,resource,User unhidden.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13041b,string,muted_owner_list_blank_message,,登録されていません\n登録はユーザーページや作品詳細右上のオプションメニューから行えます,ja,,,,,muted,resource,No users registered\nYou can register users from their user page or the options menu in the top-right corner of the work details.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13041c,string,muted_owner_list_header_count_format,,%d / %d件,ja,%d|%d,false,,,muted,resource,%d / %d items,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13041d,string,muted_owner_list_header_description,,登録したユーザーの作品を、検索結果やランキングなどから非表示にします。,ja,,,,,muted,resource,"Hide works by registered users from search results, rankings, and more.",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13041f,string,muted_owner_list_item_unregister_button_text,,再表示する,ja,,,,,muted,resource,Show again,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130421,string,muted_owner_list_remove_muted_user_alert_message_format,,このユーザーの作品が表示されるようになります,ja,,,,,muted,resource,This user's works will be shown again.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130422,string,muted_owner_list_remove_muted_user_alert_title,,このユーザーの非表示を解除しますか？,ja,,,,,muted,resource,Unmute this user?,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130423,string,muted_owner_list_toolbar_title,,非表示にしたユーザー,ja,,,,,muted,resource,Muted users,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130424,string,muted_user_list,,非表示にしたユーザー,ja,,,,,muted,resource,Muted users,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130425,string,mv_medley_blank_message,,表示するコンテンツがありません,ja,,,,,mv,resource,No content to display,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130426,string,mv_medley_coaching_three_point_menu_message,,「プレーヤーで再生」から作品をフルで聴けるようになりました！,ja,,,,,mv,resource,You can now listen to the full work by selecting “Play with player”!,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
